,PCA Component 1,PCA Component 2,Cluster Label,URL,Abstract,Date
242,-0.003475486864851738,-0.057398083683799034,2,https://www.nytimes.com/2012/11/26/technology/building-start-ups-using-stars-ties-to-fans.html,"Brian Lee, a Web entrepreneur, has been partnering with celebrities like Jessica Alba to create e-commerce sites to sell products in ways that were not possible just a few years ago.",2012-11-26
243,-0.0231893534879191,-0.13013616103632716,2,https://www.nytimes.com/2015/08/29/nyregion/harsh-odor-wafts-over-staten-island-baffling-residents.html,A report of a strong smell was received by the New York Fire Department on Friday morning; officials could not confirm the source of it.,2015-08-28
244,0.035916458607666776,-0.026367657930009253,2,https://www.nytimes.com/2013/02/26/science/breast-milk-promotes-healthy-gut-bacteria-in-babies-study-says.html,"Infants may fail to develop a healthy mixture of intestinal bacteria if they are delivered by Caesarean section or do not drink breast milk, researchers report.",2013-02-25
245,-0.051860759942468755,0.015581661281214694,2,https://www.nytimes.com/2020/07/10/fashion/weddings/love-letter-newsletter-glimpse-into-sons-mind.html,Plus: Cross-border couples in limbo.,2020-07-10
246,0.012473780733976559,0.1025862031161581,0,https://mediadecoder.blogs.nytimes.com/2012/01/17/disney-embraces-social-commerce-in-pursuit-of-baby-business/,The Web site DisneyBaby.com is part of the company’s emphasis on expanding its reach to the parents of infants.,2012-01-17
247,-0.013197419832436847,-0.02583652058995181,2,https://mediadecoder.blogs.nytimes.com/2011/11/28/on-black-friday-pepper-spray-carried-the-day/,We read the retail coverage looking for trends in spending and … the American way of shopping.,2011-11-28
248,0.0031364988954120164,-0.06752367936623792,5,https://laughlines.blogs.nytimes.com/2010/03/30/pretty-quick-trip/,"Monologue |  Monday night on “The Jay Leno Show” on NBC: President Obama made a surprise visit to Afghanistan this past weekend. I guess after the last 14 months in Washington, he wanted to go someplace where there was less fighting.",2010-03-30
249,0.10421924955523632,-0.0552881014598574,2,https://vancouver2010.blogs.nytimes.com/2010/02/20/an-eventful-games-for-hedrick/,Chad Hedrick’s daughter has taken her first steps. And that’s just for starters.,2010-02-20
250,-0.004868075477873374,-0.020944702015317507,2,https://bits.blogs.nytimes.com/2010/02/16/an-ipad-for-the-preschool-set-the-fisher-price-ixl/,Fisher-Price says it will soon offer a tiny touch-screen computer for tots.,2010-02-16
251,0.006591202914691551,-0.08240881974995472,2,https://www.nytimes.com/2023/12/06/business/dealbook/influencer-creator-economy.html,People from all types of backgrounds have become stars — and it’s a trend that’s expected to get even bigger and make them even richer in years to come.,2023-12-06
252,-0.03980054402634977,0.04843939252288458,7,https://www.nytimes.com/2023/02/22/magazine/congressional-dad-caucus.html,The Congressional Dads Caucus makes savvy use of its own faint goofiness.,2023-02-22
253,-0.3310748023346545,0.515369594756086,2,https://www.nytimes.com/2019/06/25/us/john-sanders-cbp.html,"The Trump administration says it is transferring the children back to a shelter in Clint, Tex., that had seen hundreds of children held in overcrowded and filthy conditions.",2019-06-25
254,-0.009719979749365615,-0.05536075205461856,2,https://www.nytimes.com/2023/08/11/us/oprah-maui-fires-shelters.html,Residents have been urging the billionaires and celebrities who own homes on Maui to support relief efforts.,2023-08-11
256,0.7725668704317763,0.32716237994492353,3,https://www.nytimes.com/2024/06/13/movies/ultraman-rising-review-bringing-up-beastie.html,A superhero raises a baby monster in this animated film. But the action is dragged down by talky sequences about parental responsibility.,2024-06-13
257,-0.06343609528263723,-0.10175079784963507,2,https://www.nytimes.com/2022/07/29/us/kentucky-floods-how-to-help.html,Many organizations are collecting monetary donations and supplies for victims of the flooding.,2022-07-29
258,-0.20923950852909587,0.22824981153698853,2,https://www.nytimes.com/2023/11/14/world/middleeast/israel-hamas-rantisi-hospital-video.html,Israel released two videos from inside Gaza’s main children’s hospital that showed weapons and explosives. Gazan health officials denied the hospital was used for military purposes.,2023-11-14
259,0.34924502949933806,0.19763984219251474,3,https://www.nytimes.com/2014/08/15/business/pharmacies-turn-drugs-into-profits-pitting-insurers-vs-compounders.html,"Alarmed by a rapid increase in spending on compounded drugs, like a $1,600 baby balm, insurers and others are acting to control their use.",2014-08-15
260,-0.052856622196399396,-0.014109484743795688,2,https://www.nytimes.com/2023/12/14/movies/the-family-plan-review-whos-your-daddy.html,"Mark Wahlberg plays a husband and father hiding a secret identity in this breezy, entertaining action-comedy.",2023-12-15
261,0.6290620863186654,0.24286279123357588,3,https://www.nytimes.com/2013/11/08/giving/her-name-is-famous-but-shes-not-about-nothing.html,"Jessica Seinfeld, in running her charity, Baby Buggy, which provides baby clothing, gear and services to families in need, has had to surmount the fact that her husband is Jerry.",2013-11-07
262,-0.08231219861236419,-0.07631753657128876,6,https://www.nytimes.com/2018/06/19/opinion/children-border-separated-foster-care-trauma.html,My 7-year-old understood the danger of the Trump administration better than I did.,2018-06-19
263,0.10775145345405454,-0.012883273945189603,2,https://www.nytimes.com/2017/08/21/health/how-to-prevent-deadly-infection-in-babies-good-bacteria.html,"A one-week dose of a probiotic isolated from a healthy infant’s diaper lowered rates of deadly sepsis in babies by 40 percent, researchers report.",2017-08-21
264,-0.012013067470461304,-0.030549384522553062,2,https://www.nytimes.com/2017/06/04/business/media/advertising-masculinity.html,"Some brands seem to have recently discovered that not all men are heterosexual, sex-driven bodybuilders, and are using ads with an updated portrayal of masculinity.",2017-06-04
265,0.3619824995066844,0.14698794856867956,3,https://www.nytimes.com/2011/11/02/theater/reviews/milk-like-sugar-at-peter-jay-sharp-theater-review.html,"In “Milk Like Sugar,” three teenagers concoct a triple pregnancy plan to get baby shower loot like Coach diaper bags and little pink Jordans.",2011-11-02
266,-0.017747749250390042,-0.062284334067185476,2,https://parenting.blogs.nytimes.com/2015/02/05/shared-custody-so-even-on-paper-so-hard-on-the-first-night/,"If there was a mothering switch, I hadn’t yet found the dimmer.",2015-02-05
267,-0.056027326957863145,-0.015568358594712105,2,https://www.nytimes.com/2010/06/06/fashion/06Culture.html,Elisabeth Badinter argues that women are being steered away from careers and back into the home.,2010-06-04
268,-0.004868075477873374,-0.020944702015317507,2,https://www.nytimes.com/2014/02/12/opinion/gessen-the-checks-in-the-mail.html,Why had my account been closed? And where was all my money?,2014-02-11
269,0.021457295098349333,0.1434499264805269,2,https://parenting.blogs.nytimes.com/2013/04/16/why-do-i-think-my-salary-pays-for-child-care/,Both working parents are equally in need of child care. So why do I suddenly think of my salary as paying that bill?,2013-04-16
270,-0.031284542157528794,-0.023138752660712705,2,https://carpetbagger.blogs.nytimes.com/2012/01/21/actor-gets-attention-as-director-of-the-end-of-love/,"Who knows if Mark Webber has a directing career ahead of him or not? But “The End of Love,” his second attempt at directing, is an attention grabber.",2012-01-21
271,-0.032365671237069064,-0.06223815319063895,2,https://www.nytimes.com/2014/07/28/business/aiming-to-reduce-a-stigma-depends-new-pitch-is-drop-your-pants.html,A new campaign for Depend incontinence products aimed at people under 50 hopes to show that bladder incontinence is common — and not only among older people.,2014-07-28
272,-0.25457097662513156,0.4516075015093179,2,https://cityroom.blogs.nytimes.com/2012/08/02/whose-beer-garden-is-it-anyway/,Readers weigh in on the turf war between parents who take children to bars and the barflies who jeer.,2012-08-02
273,-0.011695500542526832,-0.04915551122913381,2,https://cityroom.blogs.nytimes.com/2012/05/07/a-well-practiced-bank-robber-is-arrested-again/,"Jack Mannino, known as the “Seven-Second Bandit” for robberies in the 1990s and featured in “Crime Scene” in January, was caught this weekend in Brooklyn.",2012-05-07
274,-0.03281844735931668,-0.09853226732429941,2,https://www.nytimes.com/2020/08/18/us/how-to-help-derecho-iowa.html,"A week after a series of storms devastated certain areas of the Midwest, people are still in dire need of support.",2020-08-18
275,0.07225483853501412,-0.037357450152040964,2,https://www.nytimes.com/2011/09/27/health/27jaundice.html,"Severe cases of neonatal jaundice need to be treated with one or two days of continuous phototherapy, which is impractical in resource-poor countries.",2011-09-26
276,0.06556799512733626,0.005184112927904742,2,https://www.nytimes.com/2019/12/17/neediest-cases/women-poverty-menstrual-hygiene-products.html,"By offering pads and tampons, centers help ease the budgets of stretched families. “This is a need — it’s not a want.”",2019-12-17
277,0.06525257405690994,-0.03824697924568199,2,https://bucks.blogs.nytimes.com/2010/01/29/the-financial-side-to-paternity-leave/,The hardest part about taking paternity leave may be saving the money to afford it in the first place.,2010-01-29
278,-0.009585247558094364,-0.0073563204552505495,2,https://www.nytimes.com/2016/05/22/travel/frugal-traveler-expands-with-family-feature.html,"An intrepid travel writer, with an infant in tow, explores the challenges and joys of navigating the world on a tight budget.",2016-05-19
279,0.11375778661684716,0.10289315339136193,0,https://mediadecoder.blogs.nytimes.com/2010/04/05/more-talking-babies-this-time-in-a-new-ad-for-diapers-com/,Diapers.com enlists talking babies in a new television commercial being tested in St. Louis.,2010-04-05
280,-0.004868075477873374,-0.020944702015317507,2,https://tmagazine.blogs.nytimes.com/2010/03/09/how-low-can-you-go/,The dropped crotch is shaping up as the new decade’s most influential trouser trend.,2010-03-09
281,-0.052856622196399396,-0.014109484743795688,2,https://parenting.blogs.nytimes.com/2011/02/10/should-strollers-be-banned/,A father sues for discrimination when his double stroller is turned away by a bus driver.,2011-02-10
282,-0.01764380722932994,-0.06158369225011595,2,https://thequad.blogs.nytimes.com/2011/01/31/in-the-sec-winning-on-the-road-is-not-easy/,"After two tough losses to start conference play, Vanderbilt turned things around at Mississippi State.",2011-02-01
283,-0.050314715743731524,0.032634845562040084,2,https://www.nytimes.com/2012/12/16/opinion/sunday/without-babies-can-japan-survive.html,"Faced with an increasingly aging population, Japan must take steps to raise its alarmingly low birthrate.",2012-12-15
284,0.033907840807263695,0.06969632439473462,7,https://www.nytimes.com/2010/01/10/nyregion/10about.html,"Recovering unsold garments for use by the poor is not a new idea, nor a complicated one. So why are some just thrown away?",2010-01-09
285,0.09373778623700896,0.013460526179718043,2,https://bits.blogs.nytimes.com/2012/06/11/apple-empties-your-wallet-and-puts-it-in-the-iphone/,A new feature on the iPhone moves Apple closer to the mobile wallet business by storing digital payment options and loyalty cards in one handy application.,2012-06-11
286,-0.004868075477873374,-0.020944702015317507,2,https://www.nytimes.com/2012/04/13/movies/blue-like-jazz-directed-by-steve-taylor.html,"A Baptist boy from Texas goes to a Northwestern liberal arts college in “Blue Like Jazz,” an adaptation of Don Miller’s memoir.",2012-04-12
287,-0.08357825049756708,0.03286885501651957,2,https://www.nytimes.com/2023/05/25/movies/unclenching-the-fists-review.html,Kira Kovalenko’s moody drama centers on a young woman trapped under her father’s thumb in the North Caucasus region of Russia.,2023-05-25
288,-0.003304407759149213,-0.11330275858211751,1,https://www.nytimes.com/2023/09/28/movies/fire-through-dry-grass-review.html,"This enlightening, troubling documentary chronicles life (and death) among residents in a long-term care facility during the heights of the pandemic.",2023-09-28
289,-0.030339426397424825,-0.04919723945219607,2,https://cityroom.blogs.nytimes.com/2011/03/02/morning-buzz-cuomo-offers-teacher-merit-proposal/,"Also in the news: A squabble leads to a fatal stabbing, a deal is struck to build a power cable under the Hudson River, and the price of coffee is rising.",2011-03-02
290,-0.013180510221544869,-0.0266799909795015,2,https://www.nytimes.com/2020/11/10/us/politics/with-their-hero-defeated-qanon-followers-ask-now-what.html,"Last weekend, as Democrats danced in the streets to celebrate the election of Joseph R. Biden Jr., QAnon believers were on their computers, trying to make sense of it all.",2020-11-10
291,-0.30507098093761537,0.41370989537868613,2,https://www.nytimes.com/2019/07/01/podcasts/the-daily/migrant-children-border-detention-clint-texas.html,“Safe and sanitary” conditions are legally required for detained migrant children. Reports from a Texas border station set off an outcry that those standards weren’t being met.,2019-07-01
292,0.02810390663089607,-0.06201637096255843,2,https://www.nytimes.com/2014/12/25/opinion/struggling-and-caring-for-premature-babies.html,The Times’s Neediest Cases Fund helps a couple buy the basics infants need.,2014-12-25
293,0.7725668704317763,0.32716237994492353,3,https://www.nytimes.com/2015/07/24/arts/design/michael-smith-examines-lifes-absurdity-at-greene-naftali.html,"Mr. Smith’s newest exhibition considers theme parks, Ponce de León and Baby Ikki’s flair for ballet.",2015-07-23
294,-0.0860197943635043,-0.12252507734129756,6,https://dealbook.nytimes.com/2013/11/22/skip-hop-maker-of-childrens-gear-sells-majority-stake-to-equity-firm/,"The investment is the latest by Fireman Capital, a five-year-old firm that has scored several big hits in recent years.",2013-11-22
295,0.01485749541204325,-0.06986098063619657,0,https://dealbook.nytimes.com/2013/09/09/swedish-tissue-maker-bids-1-1-billion-for-chinese-peer/,Sweden’s SCA Group offered to pay $1.1 billion on Monday for all of the shares in the Chinese paper hygiene products company Vinda International that it did not already own.,2013-09-09
296,0.09077127106814165,-0.06896791152040024,0,https://bits.blogs.nytimes.com/2013/10/22/amazon-tightens-shipping-requirements/,"Amazon.com is expected to generate $75 billion in revenue this year by putting its customers first. Tuesday, in a very rare move, it put its bottom line first.",2013-10-22
297,-0.08565068151122157,-0.07635189617029466,6,https://newoldage.blogs.nytimes.com/2012/10/22/your-story-onstage/,"In The Times’s Booming blog today, Michael Winerip writes about a new play whose message might sound familiar to readers of The New Old Age.",2012-10-22
298,-0.03292161966443023,-0.043626983059444305,2,https://thequad.blogs.nytimes.com/2012/03/11/for-a-vanderbilt-fan-a-sweet-sunday/,"An SEC tournament championship and three straight years in the N.C.A.A. tournament–for those who love Vanderbilt, the month has started very well.",2012-03-11
299,-0.05419542296552746,-0.02881312504490276,2,https://www.nytimes.com/2014/06/28/your-money/theres-a-boot-camp-for-you.html,"Although many programs are in-person, boot camps are now so varied that some take place online or in books. But do they work?",2014-06-27
300,0.03490231032491109,-0.008884428538678785,2,https://www.nytimes.com/2012/03/07/books/take-two-by-j-patrick-lewis-and-jane-yolen.html,"This new book of poems celebrates the joyous, ominous, sweet, frustrating experience of being a twin or the parent of twins.",2012-03-07
301,-0.004868075477873374,-0.020944702015317507,2,https://bits.blogs.nytimes.com/2010/07/06/twitter-gets-into-e-commerce/,"Twitter is adding a new revenue model, e-commerce, with a service called @earlybird Exclusive Offers.",2010-07-07
302,-0.01812155216303626,-0.0822350972647647,2,https://www.nytimes.com/2010/11/08/technology/08amazon.html,The acquisition suggests how intent Amazon is to maintain its edge in many corners of e-commerce.,2010-11-08
303,0.011563764556157976,-0.07139476055885258,5,https://douthat.blogs.nytimes.com/2010/02/18/the-case-for-prison-reform-again/,It can’t be made often enough.,2010-02-18
304,-0.05797041563499262,-0.09697569487089494,2,https://www.nytimes.com/2012/08/02/business/smallbusiness/for-small-businesses-bank-loan-alternatives.html,"Despite the ebbing of the financial crisis, many small businesses are still unable to get traditional bank loans. But there are several alternative, though expensive, lending sources.",2012-08-01
305,0.008556978361724909,-0.08044212548418914,2,https://www.nytimes.com/2015/02/26/business/next-goal-for-walmart-workers-more-hours.html,"Even with the wage increases the chain recently announced, workers often do not get enough hours to make ends meet, leaving them in a precarious financial state.",2015-02-26
306,-0.010233030900007411,-0.034313340899762616,2,https://www.nytimes.com/2012/05/25/arts/design/bjarne-melgaard-ideal-pole.html,Bjarne Melgaard’s latest excursion into over-the-top group shows includes a pair of live tiger cubs.,2012-05-24
307,-0.02657598984049607,-0.07113701235434058,2,https://laughlines.blogs.nytimes.com/2010/01/26/still-very-traditional/,"Monologue |  Monday night on “The Jay Leno Show” on NBC: John McCain’s wife and her daughter, Meghan, have posed for pictures endorsing gay marriage here in California, although Senator McCain — well, he’s still very traditional. He believes marriage should be between an older man and a really hot-looking younger woman.",2010-01-26
308,0.008192132142672028,-0.1424948667306197,1,https://www.nytimes.com/2018/05/12/opinion/making-motherhood-work-for-me.html,I’m tired of being told that life as a mom is hard and ugly.,2018-05-12
309,0.129835218390288,0.04752869115454694,2,https://www.nytimes.com/2019/04/19/business/meghan-markle-royal-baby-betting.html,"In Britain’s celebrity pregnancy economy, Meghan Markle’s unborn child is inspiring wagers, luxury cookie tins and diamond-encrusted jars of diaper rash cream.",2019-04-19
310,0.37515431152431306,0.1457846743382419,3,https://parenting.blogs.nytimes.com/2015/07/28/a-babys-adoption-finalized/,"After a six month waiting period, Joel Keller and his wife finalize their adoption of baby Evy.",2015-07-28
311,0.3137687394132978,0.13501446028663544,3,https://www.nytimes.com/2015/08/27/fashion/how-did-we-ever-have-babies-before-apps-came-along.html,"Now that downloads help track labor and a baby’s development and can help a child fall asleep, one must ask: How did we ever have babies before apps came along?",2015-08-26
312,0.09373778623700896,0.013460526179718043,2,https://www.nytimes.com/2015/04/23/nyregion/swimmer-braves-brooklyns-gowanus-canal-a-superfund-site.html,"Christopher Swain, 47, spent nearly an hour performing a “modified head-up grandma breaststroke” in the Hulk-green, foam-smeared waters of one of North America’s most polluted waterways.",2015-04-23
313,0.02789755357147688,-0.0434018400856069,2,https://well.blogs.nytimes.com/2013/12/16/restarting-desire-afterward/,"Sexual issues after the birth of a child have not typically been discussed much, but research at the University of Michigan has tried to change that.",2013-12-16
314,-0.01125122063785586,-0.01011209125589622,2,https://www.nytimes.com/2014/02/23/nyregion/the-once-and-future-gowanus.html,"The Gowanus neighborhood of Brooklyn is home to a polluted canal, yet it has rising housing values and residents who want to see it prosper without becoming the next Dumbo.",2014-02-22
315,-0.03177263549621512,0.013405614534324196,2,https://www.nytimes.com/2013/08/13/us/supreme-court-may-hear-novel-class-action-case.html,The Supreme Court will soon decide whether to hear a case about a class action suit against Facebook that awarded plaintiffs’ lawyers millions while class members got nothing.,2013-08-12
316,-0.013918168561164655,-0.07927207571046414,2,https://www.nytimes.com/2022/03/09/opinion/tiktok-parenting-philosophy.html,Packaged methods can’t prevent the frustrations of parenting.,2022-03-09
317,-0.06952389902227286,-0.16404279795173868,2,https://www.nytimes.com/2012/11/05/nyregion/volunteers-and-donations-flock-to-areas-affected-by-hurricane-sandy.html,Many New Yorkers found it difficult to sit still as images of desolate city residents filled their television screens.,2012-11-05
318,-0.003507092839257148,-0.07176911350244546,2,https://www.nytimes.com/2021/02/09/theater/shook-review.html,Samuel Bailey’s knockout professional debut isn’t so much about the pipeline to incarceration as it is about the toxic masculinity that keeps it flowing.,2021-02-09
319,0.018953695808822092,-0.028642226145003,2,https://www.nytimes.com/2018/09/15/reader-center/how-to-help-hurricane-florence-victims.html,"Residents of the Carolinas face the arduous task of cleaning up, repairing and rebuilding. Here’s how to help.",2018-09-15
320,0.009585413988281105,-0.026861681187869104,2,https://www.nytimes.com/2015/10/19/world/americas/few-in-venezuela-want-bolivars-but-no-one-can-spare-a-dime.html,"The country’s currency has crashed along with its economy, despite an unchanging official exchange rate, transforming economic absurdities into daily hardships.",2015-10-18
321,-0.03196100116877325,-0.09634972125079791,2,https://thelede.blogs.nytimes.com/2013/08/21/video-and-images-of-victims-of-suspected-syrian-chemical-attack/,"Syrian rebels claimed that victims of an attack, shown in dozens of video clips, were killed by chemical weapons on Wednesday east of Damascus, just days after United Nations inspectors arrived in the country to investigate previous attacks said to have involved poison gas.",2013-08-21
322,-0.004868075477873374,-0.020944702015317507,2,https://tmagazine.blogs.nytimes.com/2010/09/30/identity-crisis/,Sign your John Hancock here. Or is it your Lady Gaga?,2010-09-30
323,0.014427682235725969,-0.027696066795241746,2,https://www.nytimes.com/2010/04/11/fashion/11social.html,"This week, answers to readers’ questions about stopping the grabby produce manager, how to tell Auntie she needs a new diaper and other issues.",2010-04-09
324,0.00907133557313523,-0.07834528011966918,1,https://www.nytimes.com/2014/07/06/jobs/the-not-so-new-mother-finding-balance.html,"After having her second child, a mother and her peers consider the demands of balancing life with work.",2014-07-05
325,0.006005273149083918,-0.10221276154069774,1,https://www.nytimes.com/2012/01/14/nyregion/jack-mannino-the-seven-second-bandit-is-accused-in-brooklyn-robbery.html,"Jack Mannino, who spent time in prison thinking about his life in Georgia, is accused of robbing a Brooklyn bank two weeks ago.",2012-01-14
326,-0.013918168561164655,-0.07927207571046414,2,https://www.nytimes.com/2022/02/15/opinion/ezra-klein-podcast-janet-lansbury.html,Janet Lansbury on an unusual parenting theory that has the potential to improve all your relationships.,2022-02-15
328,-0.0020193312379874614,-0.03572314557592014,2,https://www.nytimes.com/2021/11/10/science/spacex-toilet-diapers.html,It will be good for the crew to have a working toilet when they’re spending nearly 24 hours in orbit before getting to the space station.,2021-11-11
329,0.01116056674565226,-0.051222003065669416,2,https://www.nytimes.com/2020/04/17/parenting/potty-training-problem.html,"We thought our daughter simply hated using the toilet, but her accidents uncovered a more complicated issue.",2020-04-17
330,-0.003507092839257148,-0.07176911350244546,2,https://www.nytimes.com/2019/06/25/parenting/family-beach-gear.html,"If you hate sand as much as I do, we have advice and gear for making the beach tolerable.",2019-06-25
331,-0.004868075477873374,-0.020944702015317507,2,https://www.nytimes.com/2021/01/05/magazine/how-to-tell-identical-twins-apart.html,Color-code their clothing. Paint nail polish onto a single toe. Treat them as the individuals they are.,2021-01-05
332,-0.04084180061390594,0.06677668799964599,4,https://rendezvous.blogs.nytimes.com/2012/12/20/home-for-the-holidays-when-your-native-country-is-the-one-that-feels-foreign/,Moving the entourage that is my family is no small logistical feat. And I have to marvel at how my role — once the bachelor whose only worry was finding a window seat — has changed.,2012-12-20
333,-0.004868075477873374,-0.020944702015317507,2,https://www.nytimes.com/2018/10/23/business/dealbook/ceo-tenure-kimberly-clark.html,New leaders of struggling companies can expect a shorter leash — and a brief tenure if they can’t revive growth.,2018-10-23
334,-0.03165014952557892,0.13235925454901099,2,https://www.nytimes.com/2018/08/05/nyregion/body-of-baby-boy-washes-up-under-the-brooklyn-bridge-police-say.html,"Investigators are searching for the parents of the infant, who was seen floating in the water by tourists from Oklahoma. Police failed to revive him.",2018-08-06
335,-0.0636219175980029,-0.006835800434426812,2,https://www.nytimes.com/2013/02/24/business/fathers-seek-advertising-that-does-not-ridicule.html,"The hapless, bumbling father is a stock character in product marketing. The so-called daddy bloggers who attended the recent Dad 2.0 Summit are pushing to change that.",2013-02-23
336,-0.008001151573577581,-0.05741342472086288,2,https://www.nytimes.com/2019/01/17/well/are-reusable-feminine-cloths-safe.html,Reusable menstrual pads are often tolerated just fine. But stay away from sea sponges!,2019-01-17
338,-0.004868075477873374,-0.020944702015317507,2,https://www.nytimes.com/2020/06/16/magazine/how-to-clean-up-after-others.html,"Wear a face mask, surgical gloves and a uniform or extra-large T-shirt over your clothes that you can peel off.",2020-06-16
339,-0.04050343975695797,-0.04834623607429764,2,https://www.nytimes.com/2022/06/25/nyregion/crisis-pregnancy-centers-abortion-nyc.html,"Crisis pregnancy centers, which encourage women to give birth, prepare for a post-Roe world in a state that is considered a bastion of abortion rights.",2022-06-25
340,-0.005999263946684557,-0.03860002225678797,2,https://www.nytimes.com/2017/10/13/magazine/how-to-pawn-valuables.html,"Make sure your things look well-cared for. Tell the story if you have a specific, compelling monetary need.",2017-10-13
341,-0.05546514695520386,-0.005223072832779163,2,https://www.nytimes.com/2016/06/05/travel/family-holidays-parenting-fatherhood.html,"The promise of travel and of not being home and on duty seduced the writer, a new father. His trip became a stand-in for everything he had lost.",2016-05-31
342,-0.004868075477873374,-0.020944702015317507,2,https://www.nytimes.com/2022/06/29/climate/emergency-go-bag.html,Plan now for a future emergency.,2022-06-29
344,0.0584927480002051,0.03609909953460929,2,https://learning.blogs.nytimes.com/2015/06/09/would-you-want-to-be-a-child-prodigy/,What extraordinary talent would you like to have? Would you want to be famous?,2015-06-09
345,-0.02425317552172731,-0.013941609955609177,2,https://www.nytimes.com/2015/11/15/jobs/lexie-sachs-a-sentry-for-the-good-housekeeping-seal.html,"In a lab, Ms. Sachs tests textiles, paper and plastics for manufacturers who seek the Good Housekeeping magazine seal of approval.",2015-11-14
346,0.037920409856426855,-0.046390572221918086,0,https://www.nytimes.com/2014/07/25/theater/goldonis-the-servant-of-two-masters-in-the-country.html,"Shakespeare & Company puts on the repertory staple “The Servant of Two Masters,” adapted and directed by Jenna Ware, in an Elizabethan-style tented playhouse.",2014-07-24
347,-0.004868075477873374,-0.020944702015317507,2,https://www.nytimes.com/2014/06/19/upshot/how-amazon-measures-phone-success.html,"A winning strategy will not necessarily involve overtaking iPhones or Samsung phones, but wringing more money from its most loyal shoppers.",2014-06-18
348,0.3781998419666097,0.1204743777459502,3,https://www.nytimes.com/2017/04/02/movies/the-boss-baby-bests-beast-barely-as-box-office-no-1.html,"Surprising industry analysts, “The Boss Baby” pulled in $49 million this weekend, just ahead of Disney’s “Beauty and the Beast.”",2017-04-02
349,-0.0030417810554439944,-0.050273122329454197,2,https://www.nytimes.com/2014/04/09/business/energy-environment/target-to-stock-more-environmentally-friendly-products.html,"According to the Organic Trade Association, the industry grew to $31.5 billion in sales in the United States in 2012 from $8.4 billion a decade earlier.",2014-04-08
350,-0.006493896488331358,-0.0488045734273377,2,https://mediadecoder.blogs.nytimes.com/2012/11/04/nbc-peppered-by-online-critics-in-shuffle-of-hosts/,"On NBC’s Facebook page, the naming of Erica Hill to Jenna Wolfe’s co-host spot on “Weekend Today” raised hackles reminiscent of the anger over Ann Curry’s departure from the “Today” show.",2012-11-05
351,0.0333489335143439,-0.03477039781837631,2,https://www.nytimes.com/2019/05/08/world/asia/duterte-philippines-canada-trash.html,"President Rodrigo Duterte demanded that tons of garbage mistakenly sent to his country be returned by May 15, threatening otherwise to dump it on Canada’s shore.",2019-05-08
352,-0.0473725284552499,-0.06382290065884001,6,https://cityroom.blogs.nytimes.com/2010/05/29/firefighters-help-revive-staten-island-boy-who-fell-into-pool/,A dash from a firehouse to help a 14-month-old who was not breathing. The boy’s long-term prognosis was not clear.,2010-05-29
353,-0.03214682327198767,-0.010300325560351316,2,https://www.nytimes.com/2010/10/01/movies/01speed.html,"In “Speed-Dating,” a mash-up of men-behaving-badly sitcoms, three friends try to save a nightclub while refreshing their hookup pool.",2010-10-01
354,0.05399137282499026,-0.03452090426868016,2,https://takingnote.blogs.nytimes.com/2015/03/16/dont-flush-that-wipe/,Manufacturers need to admit that their wipes are not actually “flushable.”,2015-03-16
355,0.1408728022676536,-0.03860656774320993,2,https://www.nytimes.com/2011/11/03/fashion/store-openings-in-new-york.html,"An English designer opens her first Manhattan store; a French knitwear brand does, too.",2011-11-02
356,0.000977995415286848,-0.04848434370308972,2,https://www.nytimes.com/2011/10/26/us/prince-harry-headed-to-gila-bend-ariz-for-military-drills.html,"The 2,000 residents of an Arizona town are eager for the arrival of Britain’s Prince Harry, who will spend two months there for training — and perhaps a shrimp-eating contest.",2011-10-25
357,-0.007667594144109394,-0.03691272324035103,2,https://gadgetwise.blogs.nytimes.com/2011/06/29/five-great-ipad-apps-for-toddlers/,There are more than 700 apps tagged for toddlers in Apple’s App store. Here are some of the best ones.,2011-06-29
358,0.0023777910750846787,-0.026036801941152588,2,https://parenting.blogs.nytimes.com/2010/01/27/perils-of-the-parenting-playground/,"Every moment as a parent can feel filled with import — we have to say the right thing, make the right choice, set the right example.",2010-01-27
359,-0.05873459495206121,-0.09686199233860422,6,https://www.nytimes.com/2014/03/25/nyregion/detectives-questioning-parents-of-baby-found-alone-in-harlem-park.html,"The police said a woman left her 6-month-old son alone in a playground. She was charged with reckless endangerment, endangering the welfare of a child and filing a false report.",2014-03-24
360,-0.04711833725385519,0.19421538873003197,2,https://parenting.blogs.nytimes.com/2011/03/24/are-leashes-for-children/,Every month Judith Goldberg writes the “Judy on Duty” advice column for the print version of Parents magazine.,2011-03-24
361,0.547156441426301,0.2415374520735361,3,https://parenting.blogs.nytimes.com/2013/07/16/bothered-by-your-bald-baby-girl-enter-baby-bangs/,Would anyone really buy a headband with attached bangs to ensure that a bald baby is recognizable as a girl?,2013-07-16
362,-0.004868075477873374,-0.020944702015317507,2,https://parenting.blogs.nytimes.com/2012/05/03/why-first-time-parents-overspend-on-baby/,"Sadly, it is not true that the more stuff you buy, the easier parenthood will be.",2012-05-03
363,-0.011416266975179222,-0.047943061230127856,2,https://www.nytimes.com/2020/12/29/books/review-beginners-lifelong-learning-tom-vanderbilt.html,"In his new book, Tom Vanderbilt says that our culture is so caught up in work and ambition that “we’re afraid of being just OK at things.”",2020-12-29
